Date,Open,High,Low,Close,Volume,Ticker
2015-02-23,28.91105908307897,29.573686599731445,28.83100987085153,29.573686599731445,283896400,AAPL
2015-02-24,29.56034475659771,29.70710220683297,29.16676919202935,29.38912773132324,276912400,AAPL
2015-02-25,29.25348631098426,29.262382551809083,28.495242944451096,28.63755226135254,298846800,AAPL
2015-02-26,28.637550731789126,29.100056835246285,28.15281081330094,28.99999618530273,365150000,AAPL
2015-02-27,28.906612973058365,29.033358981619905,28.51526312656748,28.56418228149414,248059200,AAPL
2015-03-02,28.73984377825784,28.96887282281326,28.528603825590125,28.704265594482425,192386800,AAPL
2015-03-03,28.675357338437337,28.799877571574093,28.4819031113867,28.764299392700195,151265200,AAPL
2015-03-04,28.706493868977883,28.80877691514904,28.533054449015797,28.58197021484375,126665200,AAPL
2015-03-05,28.590856856303365,28.628657394839173,27.963805942775803,28.108339309692383,226068400,AAPL
2015-03-06,28.550837186219347,28.76652525661798,28.07499170934092,28.15059280395508,291368400,AAPL
2015-03-09,28.453001986590163,28.81100111109532,27.808161803975946,28.27066802978516,354114000,AAPL
2015-03-10,28.108345078545167,28.288454960913256,27.5279891281801,27.685863494873047,275426400,AAPL
2015-03-11,27.739230852600457,27.7436772774365,27.152204379492783,27.18111038208008,275756000,AAPL
2015-03-12,27.19667816658453,27.772587787665888,27.04547425993589,27.67252540588379,193450800,AAPL
2015-03-13,27.661400466261505,27.88375898818248,27.25670802422377,27.48128890991211,207309200,AAPL
2015-03-16,27.54577357347837,27.7836971282959,27.321192683806192,27.7836971282959,143497200,AAPL
2015-03-17,27.99494353231274,28.31069228587761,27.93935389134169,28.248432159423828,204092400,AAPL
2015-03-18,28.239535104003725,28.719830373617224,28.09944983193032,28.56640243530273,261083600,AAPL
2015-03-19,28.62865612553615,28.739835372625613,28.328472497686743,28.3507080078125,183238000,AAPL
2015-03-20,28.517482020323037,28.55083444329497,27.830394963725297,27.99493980407715,274780400,AAPL
2015-03-23,28.266222444684743,28.428543253152814,28.1328059435543,28.28623390197754,150838800,AAPL
2015-03-24,28.290676608620394,28.470784779166674,28.14169510373466,28.170602798461918,131369200,AAPL
2015-03-25,28.137244972094148,28.199505081055445,27.43459129333496,27.43459129333496,206620800,AAPL
2015-03-26,27.296732407470724,27.768131384433865,27.261154229947007,27.625822067260746,190291600,AAPL
2015-03-27,27.69920243570958,27.728108434323467,27.330088152452877,27.405689239501957,158184800,AAPL
2015-03-30,27.58357928791074,28.10612155024622,27.57246068163208,28.09945106506348,188398800,AAPL
2015-03-31,28.03718988726754,28.12613365015108,27.652510530253405,27.66807556152344,168362400,AAPL
2015-04-01,27.75478840786898,27.82149663766878,27.372331509466417,27.62804412841797,162485600,AAPL
2015-04-02,27.801490240861305,27.919340005191067,27.614709866405345,27.86597442626953,128880400,AAPL
2015-04-06,27.676966071227053,28.352936195517167,27.645836013226795,28.317358016967773,148776000,AAPL
2015-04-07,28.38184537852191,28.488576533226613,28.01273106518156,28.01940155029297,140049200,AAPL
2015-04-08,27.98382947239104,28.10612738098299,27.788154515105404,27.92823982238769,149316800,AAPL
2015-04-09,27.98382256645824,28.14614505085262,27.719217051336283,28.14169692993164,129936000,AAPL
2015-04-10,28.006050026366427,28.286222187665487,27.852623827943617,28.261762619018555,160752000,AAPL
2015-04-13,28.54416287801489,28.588637297522965,28.15281309396547,28.206178665161133,145460400,AAPL
2015-04-14,28.23953549734288,28.304019679612928,27.997165495170943,28.083885192871094,102098400,AAPL
2015-04-15,28.108345030163488,28.26844176062561,28.01940127115491,28.190616607666016,115881600,AAPL
2015-04-16,28.07943699283474,28.261770933185836,28.04163644706391,28.054977416992188,113476000,AAPL
2015-04-17,27.917114801850463,28.048305523453024,27.674743116071788,27.739227294921875,207828000,AAPL
2015-04-20,27.921560154702245,28.48857338041516,27.832616404650924,28.372947692871094,188217200,AAPL
2015-04-21,28.484135451273627,28.506369273516984,28.166160917597324,28.219528198242188,129740400,AAPL
2015-04-22,28.23731993985022,28.655353523784537,28.08834007549965,28.599763870239254,150618000,AAPL
2015-04-23,28.528598976335616,28.999997956003867,28.49302079860773,28.833229064941406,183083600,AAPL
2015-04-24,29.015574590689656,29.04670465860285,28.73540058654797,28.9688777923584,178103600,AAPL
2015-04-27,29.420258056377868,29.602593688845488,29.16232133416995,29.495859146118164,387816800,AAPL
2015-04-28,29.898334089439555,29.916119788836077,28.811000844246536,29.0311336517334,475696000,AAPL
2015-04-29,28.942188199206495,29.26015928080993,28.528601181683197,28.60420227050781,253544400,AAPL
2015-04-30,28.60420158242397,28.60420158242397,27.701426480269312,27.828170776367188,332781600,AAPL
2015-05-01,28.0394086024176,28.93551484929317,27.861522807023945,28.67313003540039,234050400,AAPL
2015-05-04,28.79543168947048,29.033356962148268,28.519705871146357,28.617544174194336,203953200,AAPL
2015-05-05,28.49524444684628,28.561952684862614,27.968255813068883,27.97270393371582,197085600,AAPL
2015-05-06,28.141693719755917,28.183942381380493,27.430147135062807,27.797039031982425,288564000,AAPL
2015-05-07,27.859564934554776,28.152072553223466,27.69209940387363,27.968976974487305,175763600,AAPL
2015-05-08,28.28603529571358,28.495925903320312,28.158761602569417,28.495925903320312,222201600,AAPL
2015-05-11,28.444569584617025,28.48252801753162,28.05158345169496,28.20565223693848,168143200,AAPL
2015-05-12,28.04489600541853,28.330703593703173,27.8707321127793,28.10518455505371,192640000,AAPL
2015-05-13,28.1677003707342,28.399919425982123,28.105180183465016,28.13644027709961,138776800,AAPL
2015-05-14,28.4490391015852,28.79290008544922,28.393217269931714,28.79290008544922,180814000,AAPL
2015-05-15,28.81970104618776,28.913481328066453,28.627673781266235,28.75271415710449,152832000,AAPL
2015-05-18,28.665632676256102,29.18812428658893,28.6611659750214,29.06978225708008,203531600,AAPL
2015-05-19,29.181428725830614,29.223853873876013,28.946976291486887,29.042991638183597,178532800,AAPL
2015-05-20,29.02735190198709,29.24617252387725,28.87998145155133,29.040748596191406,145819600,AAPL
2015-05-21,29.04298715630798,29.391314876050284,28.98939696592664,29.337724685668945,158921600,AAPL
2015-05-22,29.38461994662565,29.690522560457005,29.339959745898334,29.594507217407227,182384000,AAPL
2015-05-26,29.607907533642265,29.67712607533172,28.830865009082903,28.94250869750977,282790400,AAPL
2015-05-27,29.103276512420365,29.53198787642331,29.03852467085065,29.48286437988281,183332800,AAPL
2015-05-28,29.44266808312325,29.46276312553904,29.27297093534385,29.4248046875,122933200,AAPL
2015-05-29,29.30200808586196,29.35113159236063,29.005035399154806,29.08988571166992,203538000,AAPL
2015-06-01,29.089874755325265,29.337723842184424,29.038519620453748,29.14792823791504,128451200,AAPL
2015-06-02,28.99609298447233,29.174723530965508,28.87551932466865,29.018423080444336,134670400,AAPL
2015-06-03,29.174722877184216,29.23724305599165,29.005022328626115,29.05414581298828,123934000,AAPL
2015-06-04,28.933570579464032,29.15685789363761,28.783968487819013,28.88444709777832,153800400,AAPL
2015-06-05,28.91571535703196,28.95814050384929,28.66116788322297,28.725919723510746,142507200,AAPL
2015-06-08,28.781741157699003,28.85096310562746,28.31953806501668,28.5361270904541,210699200,AAPL
2015-06-09,28.290505804225184,28.59864342922461,28.04935676739389,28.45127296447754,224301600,AAPL
2015-06-10,28.562921514172693,28.87998918795648,28.54729146556497,28.777278900146484,156349200,AAPL
2015-06-11,28.84425357482062,29.067540888725446,28.68795313650604,28.712514877319336,141563600,AAPL
2015-06-12,28.623208477905795,28.65446857339193,28.382057709686347,28.39545440673828,147544800,AAPL
2015-06-15,28.156532672592476,28.41108009883974,28.069450748010365,28.33962821960449,175955600,AAPL
2015-06-16,28.364187099893485,28.547282628424973,28.21681835914717,28.4914608001709,125976400,AAPL
2015-06-17,28.518260716716984,28.55398580700036,28.299438363372374,28.424480438232425,131672400,AAPL
2015-06-18,28.408850181595085,28.649999223978437,28.406616831110373,28.553985595703125,141628800,AAPL
2015-06-19,28.516026117287105,28.54058786108312,28.223520245685517,28.268177032470703,218867600,AAPL
2015-06-22,28.46690683665512,28.59418057170389,28.37535989915212,28.493701934814453,136157200,AAPL
2015-06-23,28.464673296400864,28.49370003981576,28.33069951806169,28.364192962646484,121075600,AAPL
2015-06-24,28.404389588878495,28.982704833379493,28.38429454083656,28.605348587036133,221123600,AAPL
2015-06-25,28.7728023416874,28.84871920790414,28.46913146972656,28.46913146972656,127752400,AAPL
2015-06-26,28.5070940164479,28.578545896423,28.248081590368365,28.30167007446289,176267200,AAPL
2015-06-29,28.01362843226469,28.23914911428784,27.79480780117253,27.805971145629883,196645600,AAPL
2015-06-30,28.038183758539308,28.16099244429563,27.879649993729085,28.00692367553711,177482800,AAPL
2015-07-01,28.335163916195704,28.344095614262187,28.131971618164496,28.268177032470703,120955200,AAPL
2015-07-02,28.230217134941444,28.288272317600764,28.082846679778665,28.23245048522949,108844000,AAPL
2015-07-06,27.89752461163637,28.185565523968155,27.87742786244942,28.13420867919922,112241600,AAPL
2015-07-07,28.10964206020364,28.16769724345696,27.636272303574906,28.064985275268555,187787200,AAPL
2015-07-08,27.794807714425502,27.83053280154354,27.361629747119487,27.368328094482425,243046400,AAPL
2015-07-09,27.654135941074284,27.701026076730777,26.620316199206663,26.81011009216309,314380000,AAPL
2015-07-10,27.227660765825657,27.654138730411734,27.064660246204934,27.526865005493164,245418000,AAPL
2015-07-13,27.91761455889364,28.080615059129947,27.759080759237573,28.05828666687012,165762000,AAPL
2015-07-14,28.143136579806693,28.216821810967417,27.9198492394752,28.047122955322266,127072400,AAPL
2015-07-15,28.071677496478543,28.39097837936901,28.04041741313655,28.317293167114254,134596800,AAPL
2015-07-16,28.52272396471212,28.70805456690721,28.435642039525213,28.69465446472168,144889600,AAPL
2015-07-17,28.821935013130545,28.94250869750977,28.65000277896658,28.94250869750977,184658800,AAPL
2015-07-20,29.24394364033243,29.690518327173155,29.18365510362248,29.489561080932617,235600800,AAPL
2015-07-21,29.66372519211815,29.679353534603266,29.098808480959107,29.19482040405273,307025600,AAPL
2015-07-22,27.238822186865725,28.02256122890645,27.238822186865725,27.960041046142575,461802400,AAPL
2015-07-23,28.1788573135842,28.377582879483903,27.924309921228467,27.94664001464844,203998000,AAPL
2015-07-24,27.982364239552773,28.07614449627151,27.665296683857854,27.79926872253418,168649200,AAPL
2015-07-27,27.4844462873249,27.60055669370105,27.26785893211703,27.412994384765625,177822000,AAPL
2015-07-28,27.54918670654297,27.667530407578344,27.36385954058495,27.54918670654297,134472400,AAPL
2015-07-29,27.497839222707576,27.57598945941344,27.30134525207867,27.46211242675781,148046800,AAPL
2015-07-30,27.31250629295996,27.36832812577778,27.176300884600717,27.323671340942383,134513200,AAPL
2015-07-31,27.37502746286655,27.383959160865977,26.997673017787267,27.084754943847656,171540000,AAPL
2015-08-03,27.12941432674524,27.368331734567278,26.240729881542865,26.446155548095703,279904000,AAPL
2015-08-04,26.21839858625679,26.28091876777398,25.287290803917507,25.597660064697266,496554400,AAPL
2015-08-05,25.220296320030982,26.22285738311853,25.03050248233189,25.76735115051269,397250400,AAPL
2015-08-06,26.01184224596239,26.1307199254701,25.59689124175805,25.82343101501465,211612000,AAPL
2015-08-07,25.7000668683968,26.07464414127272,25.68212261656539,25.91090583801269,154681600,AAPL
2015-08-10,26.137449318951404,26.913520302057684,26.137449318951404,26.85296058654785,219806400,AAPL
2015-08-11,26.42455299734996,26.507543892764915,25.419698681217923,25.455585479736328,388331200,AAPL
2015-08-12,25.240253296485992,25.888474370090385,24.58978876376224,25.848100662231445,404870000,AAPL
2015-08-13,26.027549886357534,26.10829733354056,25.69110276018113,25.827924728393555,194143200,AAPL
2015-08-14,25.641754809417836,26.08810748113109,25.57222295663443,26.00960350036621,171718000,AAPL
2015-08-17,26.027546472717383,26.38866647768475,25.90642531782848,26.27876091003418,163538800,AAPL
2015-08-18,26.115021251316897,26.34156275421477,26.02081648382766,26.13072204589844,138242800,AAPL
2015-08-19,26.041002370525103,26.13520713759544,25.72249956113972,25.796518325805664,193146000,AAPL
2015-08-20,25.58792388594571,25.648483611062783,25.038392595214948,25.26717758178711,274006400,AAPL
2015-08-21,24.769237145424192,25.098955598190983,23.697092592385616,23.72176551818848,513102000,AAPL
2015-08-24,21.27915685105936,24.40362879000235,20.635420824502845,23.129615783691406,648825200,AAPL
2015-08-25,24.921753826886736,24.921753826886736,23.214845710679143,23.2686767578125,414406400,AAPL
2015-08-26,24.020076141302784,24.648111334122248,23.56250964829396,24.603252410888672,387098400,AAPL
2015-08-27,25.172969511251395,25.399509297107524,24.677269342278688,25.327733993530277,338464400,AAPL
2015-08-28,25.1595140011359,25.41521366301828,25.018206833650943,25.410728454589844,212657600,AAPL
2015-08-31,25.12811080340812,25.68885594036272,25.121382135566,25.29184913635254,224917200,AAPL
2015-09-01,24.70642692515973,25.094461536427897,24.0806352521164,24.1613826751709,307383600,AAPL
2015-09-02,24.724374075491905,25.197641372680664,24.4776448587597,25.197641372680664,247555200,AAPL
2015-09-03,25.231282316373427,25.296328943723697,24.681752883985897,24.75577163696289,212935600,AAPL
2015-09-04,24.441761972235767,24.77372217125578,24.338585061120977,24.50905036926269,199985200,AAPL
2015-09-08,25.065309687972636,25.24699057971898,24.744563374745557,25.190916061401367,219374400,AAPL
2015-09-09,25.51614652882644,25.57446278945002,24.6211960813706,24.706430435180664,340043200,AAPL
2015-09-10,24.733345140663832,25.40848274813564,24.650355957637192,25.249231338500977,251571200,AAPL
2015-09-11,25.07427607152708,25.617076873779297,25.06754740467192,25.617076873779297,199662000,AAPL
2015-09-14,26.14867101762368,26.218202875992336,25.76287803972293,25.86381149291992,233453600,AAPL
2015-09-15,26.00286925080729,26.13744771912597,25.664178765053123,26.08137321472168,173364800,AAPL
2015-09-16,26.07464616152531,26.13969279601042,25.89296530361536,26.11053466796875,148694000,AAPL
2015-09-17,25.942306485479225,26.12847251763276,25.50716783491712,25.552026748657227,256450400,AAPL
2015-09-18,25.168484206474112,25.6372680249508,25.09222369020749,25.446613311767575,297141200,AAPL
2015-09-21,25.49595806767053,25.877265766487003,25.493716319352583,25.84137725830078,200888000,AAPL
2015-09-22,25.43091308971004,25.61035221983528,25.238016623765837,25.435400009155277,201384800,AAPL
2015-09-23,25.486978462207965,25.731464146529166,25.412961430493983,25.64174461364746,143026800,AAPL
2015-09-24,25.401753703407618,25.90642430678658,25.20437203902794,25.79427528381348,200878000,AAPL
2015-09-25,26.11726728689416,26.173341803252995,25.57446466798422,25.729230880737305,224607600,AAPL
2015-09-28,25.53633499700937,25.697829881651906,25.220075607299805,25.220075607299805,208436000,AAPL
2015-09-29,25.307549179785276,25.460071920955414,24.1927876068406,24.461944580078125,293461600,AAPL
2015-09-30,24.710914317708884,25.01820324435386,24.387926308187456,24.740074157714844,265892000,AAPL
2015-10-01,24.46419216802468,24.58755679981024,24.06942705756948,24.578584671020508,255716400,AAPL
2015-10-02,24.22643320282759,24.89932736235935,24.123256303717053,24.758018493652344,232079200,AAPL
2015-10-05,24.64587156603645,24.98007692583926,24.46419067509264,24.847740173339844,208258800,AAPL
2015-10-06,24.81408724563569,25.063058163757287,24.621190827789093,24.966609954833984,192787200,AAPL
2015-10-07,25.063066117377303,25.06979478574433,24.54045290952213,24.847740173339844,187062400,AAPL
2015-10-08,24.71540080340681,24.71540080340681,24.27128994512158,24.56063461303711,247918400,AAPL
2015-10-09,24.672787647458016,25.18418697216761,24.55839515284925,25.14830017089844,211064400,AAPL
2015-10-12,25.28512180516072,25.289607013539783,24.995777093845483,25.03166389465332,121868800,AAPL
2015-10-13,24.856710397906387,25.222315611668947,24.82530880709283,25.07427978515625,132197200,AAPL
2015-10-14,24.962129073655152,25.013716664543725,24.57409271155276,24.71988677978516,177849600,AAPL
2015-10-15,24.88138570675293,25.143814045684117,24.782694005441986,25.089982986450195,150694000,AAPL
2015-10-16,25.072041286953947,25.121387142642675,24.7916686625941,24.90606117248535,156930400,AAPL
2015-10-19,24.85222428113486,25.0653067411875,24.69745808117051,25.060821533203125,119036800,AAPL
2015-10-20,24.97334627729678,25.608110225715027,24.856712033921024,25.518390655517575,195871200,AAPL
2015-10-21,25.569978668411807,25.924370011535668,25.502688566360003,25.51614761352539,167180800,AAPL
2015-10-22,25.64399716117444,25.90642547607422,25.59240785532468,25.90642547607422,166616400,AAPL
2015-10-23,26.175577440098355,26.74305285060773,26.09258827046971,26.709407806396484,237467600,AAPL
2015-10-26,26.48511181389376,26.496325688647666,25.77632921713342,25.85707664489746,265335200,AAPL
2015-10-27,25.883995208345304,26.13969484741818,25.56773413771088,25.693342208862305,279537600,AAPL
2015-10-28,26.22716902919141,26.758755982685184,26.032029124710814,26.752025604248047,342205600,AAPL
2015-10-29,26.624181095681912,27.07053550169343,26.527732853975635,27.03464698791504,204909200,AAPL
2015-10-30,27.1378230301597,27.189412339251472,26.79240379675397,26.803619384765625,197461200,AAPL
2015-11-02,27.095202545828723,27.220808894271997,26.82828734412862,27.180435180664062,128813200,AAPL
2015-11-03,27.092962034880685,27.69856609364857,27.072774320250645,27.492212295532227,182076000,AAPL
2015-11-04,27.61782082784864,27.772587044226565,27.279131973214778,27.36436462402344,179544400,AAPL
2015-11-05,27.447708480518628,27.63692624256414,27.071527737980944,27.23821830749512,158210800,AAPL
2015-11-06,27.281016097958517,27.43869612369773,27.170640079941062,27.269752502441406,132169200,AAPL
2015-11-09,27.247228602394177,27.43869770715078,27.04224455710382,27.15937805175781,135485600,AAPL
2015-11-10,26.332680887492543,26.59623253864429,26.143463127646317,26.303396224975582,236511600,AAPL
2015-11-11,26.21329363333577,26.44981367862618,25.951993333491004,26.154726028442383,180872000,AAPL
2015-11-12,26.188515074628896,26.31465909867427,26.051107454758,26.066875457763672,130102400,AAPL
2015-11-13,25.94974044015232,26.03308658156117,25.289733934743825,25.30550193786621,183249600,AAPL
2015-11-16,25.089252898378675,25.73349136463906,25.003655417441404,25.7199764251709,152426800,AAPL
2015-11-17,25.8866647060483,25.915949363767915,25.526252030363505,25.60959815979004,110467600,AAPL
2015-11-18,26.07588560251814,26.46558126467842,26.01731799854749,26.420530319213867,186698800,AAPL
2015-11-19,26.49937415837761,26.974669091548368,26.301147563701857,26.75616836547852,173183200,AAPL
2015-11-20,26.850769548847712,27.01295568430863,26.77192954371621,26.8732967376709,137148400,AAPL
2015-11-23,26.86653673188203,26.9701569852808,26.43178846701266,26.524145126342773,129930000,AAPL
2015-11-24,26.42953932712212,26.88456003696113,26.38223532153861,26.778688430786133,171212800,AAPL
2015-11-25,26.853023924711955,26.85753005013025,26.56244070423051,26.58721923828125,85553200,AAPL
2015-11-27,26.645789091048368,26.672820690093285,26.49036040406113,26.53766441345215,52185600,AAPL
2015-11-30,26.57821147623737,26.89807938952724,26.524149995666143,26.648042678833008,156721200,AAPL
2015-12-01,26.749406131688787,26.762921071156025,26.32366835263742,26.431791305541992,139409600,AAPL
2015-12-02,26.431789128949383,26.6052388578847,26.147965112009583,26.193016052246094,133546400,AAPL
2015-12-03,26.253845137452824,26.307906626802826,25.728993094202973,25.949745178222656,166278000,AAPL
2015-12-04,25.970010271127585,26.862032268531877,25.9294637385827,26.812475204467773,231108000,AAPL
2015-12-07,26.80121544281288,26.9994419961202,26.53766210119315,26.64353370666504,128336800,AAPL
2015-12-08,26.472343603824225,26.71562287868052,26.32367408157897,26.63227844238281,137238000,AAPL
2015-12-09,26.499372348457303,26.51063594497179,25.9227119534532,26.04435157775879,185445600,AAPL
2015-12-10,26.138954746675367,26.341687416196915,26.019568207563573,26.168237686157227,116850800,AAPL
2015-12-11,25.94748793326861,25.9925388777188,25.4203829465679,25.494718551635746,187544800,AAPL
2015-12-14,25.26945800394082,25.38208707300481,24.73109119130159,25.3370361328125,257274800,AAPL
2015-12-15,25.2153944543026,25.409116574617062,24.857233150527502,24.888769149780277,213292400,AAPL
2015-12-16,25.01942511402226,25.226662219957333,24.50808981937628,25.08024406433105,224954000,AAPL
2015-12-17,25.23341878938219,25.285228923308203,24.54863548278809,24.54863548278809,179091200,AAPL
2015-12-18,24.532869419732837,24.670275329617848,23.83456768085976,23.88412475585937,385813200,AAPL
2015-12-21,24.165698301891865,24.185972432616467,23.78050700396045,24.17696189880371,190362400,AAPL
2015-12-22,24.19272385960449,24.26480639351558,23.978727601824296,24.154430389404297,131157600,AAPL
2015-12-23,24.16343757557743,24.51934581468201,24.147669576051687,24.46528434753418,130629600,AAPL
2015-12-24,24.553143133318848,24.553143133318848,24.316621342307556,24.33464241027832,54281600,AAPL
2015-12-28,24.235526516624457,24.258053709263866,23.917913379694166,24.06207847595215,106816800,AAPL
2015-12-29,24.093616190696064,24.650004204080133,24.071090715043937,24.49457550048828,123724800,AAPL
2015-12-30,24.45853705555636,24.485566941085214,24.143175215244145,24.174711227416992,100855200,AAPL
2015-12-31,24.104878003004163,24.109382410367616,23.611562045406348,23.710676193237305,163649200,AAPL
2016-01-04,23.11374431504918,23.735457435664685,22.97633667392431,23.7309513092041,270597600,AAPL
2016-01-05,23.82105372331318,23.84357919872016,23.06869218950172,23.136268615722656,223164000,AAPL
2016-01-06,22.65196237437679,23.05968085499676,22.49653539645649,22.68349838256836,273829600,AAPL
2016-01-07,22.228478955688608,22.555102654007783,21.72164801227934,21.726152420043945,324377600,AAPL
2016-01-08,22.199189536076883,22.32533353970958,21.795977274655915,21.841028213500977,283192000,AAPL
2016-01-11,22.29379145361056,22.314063854982443,21.92661969977019,22.194677352905277,198957600,AAPL
2016-01-12,22.649705020724824,22.68124102054957,22.264512116925367,22.516801834106445,196616800,AAPL
2016-01-13,22.597897452169544,22.79387266060429,21.917618597967834,21.937891006469727,249758400,AAPL
2016-01-14,22.0662899913546,22.63394153867265,21.566216582054608,22.41769218444824,252680400,AAPL
2016-01-15,21.66983380662107,22.009974101608417,21.48061778148904,21.879323959350582,319335600,AAPL
2016-01-19,22.167656447868826,22.22171792530289,21.51215437447018,21.77345466613769,212350800,AAPL
2016-01-20,21.422053211574006,22.11810190214439,21.04361938917253,21.8027400970459,289337600,AAPL
2016-01-21,21.863554876137204,22.048266485215724,21.386008711417897,21.692359924316406,208646000,AAPL
2016-01-22,22.21720796261881,22.85468886058117,22.15864208825636,22.845678329467773,263202000,AAPL
2016-01-25,22.868199423356803,22.87045248534992,22.347853810825725,22.3996639251709,207178000,AAPL
2016-01-26,22.510042726475277,22.72403724093186,22.091062509499174,22.523557662963867,300308000,AAPL
2016-01-27,21.63379621718852,21.76669772094881,21.02559808868741,21.04361915588379,533478800,AAPL
2016-01-28,21.126965506389837,21.29140302003716,20.811603701747394,21.194541931152344,222715200,AAPL
2016-01-29,21.352224560051493,21.926631927490234,21.25311040407369,21.926631927490234,257666000,AAPL
2016-02-01,21.730655888235283,21.78471736771589,21.48962971559591,21.72164535522461,163774000,AAPL
2016-02-02,21.49413015879256,21.633790816826192,21.23733603038917,21.28238868713379,149428800,AAPL
2016-02-03,21.39952465347622,21.81399883237092,21.192287564028877,21.703622817993164,183857200,AAPL
2016-02-04,21.7104166498697,22.04334319664708,21.55867515905145,21.87801170349121,185886800,AAPL
2016-02-05,21.85988885693516,21.950481368356943,21.218950596826904,21.29368782043457,185672400,AAPL
2016-02-08,21.0921293521255,21.674184195858096,21.07174693554665,21.51791381835937,216085600,AAPL
2016-02-09,21.354840621157955,21.728533687948552,21.273307525570605,21.513376235961918,177324800,AAPL
2016-02-10,21.7240101898935,21.82139687869267,21.311815729189632,21.350317001342773,169374400,AAPL
2016-02-11,21.241602248753622,21.452229142675453,20.96982466387226,21.22121810913086,200298800,AAPL
2016-02-12,21.33219669883241,21.402405093828406,21.06494966663968,21.28689956665039,161405600,AAPL
2016-02-16,21.520168889934943,21.934628475964203,21.42731281563544,21.887067794799805,196231600,AAPL
2016-02-17,21.89386751190976,22.24264765726417,21.77609842299308,22.222265243530277,179452800,AAPL
2016-02-18,22.38533037913035,22.396655094579923,21.76250904340141,21.80101203918457,156084000,AAPL
2016-02-19,21.74212313083212,21.914248756098974,21.696827732139703,21.751182556152344,141496800,AAPL
2016-02-22,21.812335328652846,21.945959715589726,21.724008076232284,21.941429138183597,137123200,AAPL
2016-02-23,21.83272176157937,21.85536946725895,21.41373315882516,21.4454402923584,127770400,AAPL
2016-02-24,21.2846367988569,21.828188582017955,21.135158848951324,21.76477432250977,145022800,AAPL
2016-02-25,21.75344661030085,21.914247512817383,21.57226156999311,21.914247512817383,110330800,AAPL
2016-02-26,22.01389901650893,22.199612916119857,21.873482243576703,21.94822120666504,115964400,AAPL
